                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2709,                 2.1437,                 1.4918,                0.91443,                 0.6543,                0.83082,                0.44834,                 1.4764,                 2.5654,                  1.591,                0.00056,                0.00056,                0.00056
